post_id	text	date	num_comments	num_likes	num_reposts	attachment_types
135361	Вознаграждение членам правления "АвтоВАЗа" выросло на 69%	2015-02-17 09:00:08	71	172	59	photo,link
135294	1 марта я иду на Антикризисный марш «Весна» и приглашаю всех друзей.	2015-02-17 00:42:00	88	135	43	photo,link
135250	«Бог создал мир за 7 дней. Наверное, олимпийские объекты строил тот же подрядчик». Так шутят подрядчики олимпийских мегастроек. И у Вселенной даже есть сходства с наследием зимних игр—большая совершенно не используется человеком. Вот только в Сочи остались и многие другие проблемы. Разобраться с ними решил #фонд_борьбы_с_коррупцией и телеканал #Дождь. Смотрите вторую часть репортажа из творения путинских друзей.	2015-02-16 22:00:20	18	49	14	photo,link
135198	15 февраля в Москве началась активное информирование населения о планирующемся антикризисном марше #Весна. И пусть в первый день не обошлось без внимания к нам со стороны полиции, наше мнение, что все прошло просто замечательно! У нас отличные волонтеры и – главное! – чувствуется отклик со стороны сограждан. Записывайтесь в волонтеры, у нас до #1марта еще много работы!	2015-02-16 20:01:00	31	121	24	photo,link
135159	Завтра апелляция по делу Ив Роше	2015-02-16 17:53:57	5	51	11	link
135153	Минсельхоз сообщил, что розничные цены на хлеб с начала года выросли на 5,1%. Но в Норильске, например, буханка чёрного стоит уже 70 рублей. А как дела обстоят у вас? Цена на хлеб – боль?	2015-02-16 17:30:00	18	44	13	photo,poll,link
135127	Очередные новости о бурной оперативной деятельности Следственного Комитета, направленной против сотрудников #ФБК и их близких. Во всероссийский розыск объявлена гражданская жена Владимира Ашуркова Александрина Маркво. Нечасто человека обвиняют, подумайте только, в спонсировании оппозиции. Ответ у нас на это только один — #1марта, #маршВесна.	2015-02-16 15:30:28	8	132	32	photo,link
135106	Суд поместил под домашний арест Андрея Мыльникова — водителя гражданской жены главы ФБК Владимира Ашуркова Александрины Маркво. Сначала обыски у родственников сотрудников Фонда борьбы с коррупцией, теперь  домашний арест водителя жены Ашуркова. Скоро на одноклассников родителей друзей сотрудников ФБК дела заводить будут.	2015-02-16 14:41:20	14	149	36	photo,link
135074	#Фонд_борьбы_с_коррупцией обзавелся своим «черным ящиком», куда каждый человек может совершенно анонимно отправить информацию, которая может быть полезна нашему отделу расследований. Вот, например, на днях пришел любопытный документ — Прокуратура начала поиск американской собственности, не подпадающей под дипломатический иммунитет.	2015-02-16 13:47:44	4	56	15	photo,link
134973	Это история об удивительной женской интуиции губернатора #Мурманск'ой области и непутевом руководителе местного Росприроднадзора, который попался на взятке незадолго до своего назначения на министерский пост. Должно быть, очень обидно, так по-глупому назначение сорвалось. Возбуждено уголовное дело. Нам остается гадать, последует ли за этим наказание. #коррупция	2015-02-16 11:30:00	2	43	14	photo,link
134944	Майдан прошел год назад, и по этому поводу в столице Российской Федерации пройдет митинг. Правда, организовывает его #Антимайдан. По всей Москве уже висят рекламные биллборды, которые сообщают нам, что они не забудут и не простят. И мы тоже не собираемся забывать, как Администрация Президента тратит бюджетные средства на организацию ветеранов «Боевое Братство», которое и является создателем уникального #Антимайдана.	2015-02-16 09:30:00	131	88	18	photo,link
134928	Вчера началась активная фаза агитации в рамках подготовки к маршу #Весна. Разумеется, доблестные сотрудники правоохранительных органов по указке свыше не смогли обойти вниманием этот факт. В метро безо всякого объяснения причин были задержаны #Навальный, Рубанов, Ляскин и еще несколько человек из числа волонтеров. <br>Очевидно одно, нас это не остановит!	2015-02-16 08:00:24	66	101	9	photo,link
134870	Как Навального ловили в метро — фоторепортаж.	2015-02-16 00:27:26	44	107	18	photo,link
134780	Русский рубль за год подешевел сильнее, чем украинская гривна (а на Украине война). Вот мульт «Ведомостей», где отлично всё объясняется:	2015-02-15 21:00:22	7	119	38	video,link
134737	Корпорация #Apple обновила рекорд по капитализации среди мировых компаний. По итогам торгов 10 февраля акции производителя iPhone поднялись на 1,92% до $122,02, после чего рыночная стоимость компании пробила $710 млрд. Но это всё сухие цифры, ведь всё познается в сравнении! Например, крупнейшая российская компания #Газпром дешевле чем Apple более чем в 13 раз.	2015-02-15 12:00:41	40	88	21	photo
134707	Сотрудники московского офиса НПО #Мостовик, которое сейчас переживает не лучшие времена, сообщают о скором сокращении кадров в этом отделении. Это крупная компания с филиалами в 14 городах и представительствами в нескольких странах. Всего по оценкам бывшего директора предприятия необходимо сократить порядка 5,5 тысяч человек. Среди проектов компании ряд крупных инфраструктурных объектов: олимпийские стройки; метро в ряде городов, мост на о.Русский и т.д.	2015-02-14 21:00:25	7	25	7	photo,link
134678		2015-02-14 16:30:05	3	121	14	photo
134655	Противники антикоррупционной инициативы из МВД заявили, что под лозунгом борьбы с коррупцией начинались все цветные революции. Вот как надо переводить стрелки, учитесь!	2015-02-14 12:00:02	13	360	78	photo,link
134574	Принцип беспристрастности и независимости судебной системы — главный принцип ее функционирования в демократическом государстве. Принцип, который в России все чаще и чаще попирается. Одним из наиболее ярких примеров такого попирания является судья Басманного суда г.Москвы Артур Карпов. О том, кто это и чем он «прославился» — в статье «Открытой России».	2015-02-13 23:30:04	13	62	16	video,link
134515	О поддержке малого бизнеса в последние годы не говорил разве что ленивый. Однако, несмотря на все старания и реформы, жизнь предпринимателей становится из года в год только сложнее. Вместо того, чтобы быть надежной опорой экономике в тяжелые времена, доля малого бизнеса в ВВП страны неумолимо сокращается. В статье #РБК приводится статистика того, насколько ухудшилась ситуация за 2014 год с комментариями людей, пострадавших от очередной волны поддержки.	2015-02-13 20:30:09	31	95	28	photo,link
134477	Казахская команда КВН как-то спросила, как будет по-казахски «деньги на ветер»? По их версии «байконур». К чему бы это? У Счётной палаты возникли вопросы по поводу необоснованного увеличения стоимости космодрома «Восточный» на 20-45%. Ещё загадка: что в России объединяет космодром с океанариумом? Если вы пессимист, то отвечайте коррупция. Если оптимист – #двадцать. Также в материале #слон выявлено к кому приплыли более 2 млрд рублей при строительстве океанариума на острове Русский.	2015-02-13 18:00:05	4	52	12	photo,link
134457	Остановим кризис маршем	2015-02-13 16:56:40	103	73	20	photo,link
134442	В Госдуме предлагают ООН закрыть Гаагский трибунал.	2015-02-13 15:30:10	13	95	18	photo,link
134439	Юристы оценят ситуацию.<br><br>Помните, генпрокуратура отказалась утверждать обвинительное заключение по "плакатному делу", сфабрикованному Бастрыкиным, ссылаясь на смехотворность этого "криминального деяния".<br><br>https://navalny.com/p/4127/	2015-02-13 14:56:23	4	39	7	photo,link
134416	Россия — великая страна. А остальные страны нам завидуют. Многие в мире уже успели на деле убедиться в нашем величии и щедрости. В отношении некоторых государств наша политика выглядит так, словно мы пытаемся купить их дружбу. Об искренности таких отношений, думаю, пояснять не нужно. Последняя новость — Россия даст денег на строительство АЭС в Египте. В самом деле, это ведь лучше, чем развивать нашу атомную энергетику.	2015-02-13 11:30:05	35	191	57	photo,link
134404	Китай отказался от уже заключенной с Россией сделки на $1,2 млрд из-за падения цен на нефть. Вон они друзья-китайцы! Но «Лукойл» не сдается и уже обратился в лондонский арбитраж. Как шутят в твиттере, странно, что не в Басманный суд.	2015-02-13 09:30:04	14	115	34	photo,link
134384	В погоне за наживой нет ничего святого. Взять, например, компанию «Апостол» — она оказывает услуги в области PR, в том числе гос.структурам. А гос.структуры на этом деле у нас экономить не привыкли. Наиболее примечательным является сотрудничество «Апостола» с концерном #Калашников, стоимость услуг по ребрендингу которого во много раз превысила средние рыночные. История прошлогодняя, но от этого не менее увлекательная.	2015-02-12 22:30:04	16	58	20	photo,link
134363	Российские политики готовят россиян к лишениям. Кто-то советует народу меньше питаться, кто-то –- краситься свёклой, кто-то –- переходить на крапиву. Ну да, кому еще советовать о выживании в кризис, как не политикам.	2015-02-12 20:30:11	1	207	40	photo,link
134350	У нас несколько новостей про антикризисный марш #Весна 1) Марш обзавелся собственным сайтом — http://vesna.today/. В четырех городах планируются полномасштабные шествия. Это: Москва, Санкт-Петербург, Екатеринбург и Калининград. 2) Вышло много социологии, которую важно знать, чтобы понимать общественные настроения и ситуацию в стране в целом, которую федеральные телеканалы усиленно, но тщетно скрывают. Также, мы продолжаем набор неравнодушных людей, желающих вложить силы в будущее России. Приходите 1 марта сами и приводите друзей. Никто не имеет права на нейтралитет.	2015-02-12 18:30:07	12	95	20	photo,link
134327	Россия на пороге застоя. Даже если цены на нефть вырастут, страна будет жить как больной, подключенный к аппарату искусственного дыхания, говорят эксперты. Сырьевая система развития экономики себя исчерпала.	2015-02-12 16:30:13	16	135	27	photo,link
134300	«Светлейшие умы» Следственного комитета РФ продолжают свою эпопею с обысками в квартирах работников #ФБК и их родственников под предлогом «сторублевого» дела. И снова ранним утром. Сегодня – в квартире родителей Никиты Кулаченкова и квартире Анны Додоновой. Сколько этот цирк еще будет продолжаться, сколько сил, времени и средств потратят борцы с борцами с коррупцией? Вопрос риторический.	2015-02-12 15:00:17	5	50	9	video,link
134299	На протяжении уже нескольких недель Манежная площадь в Москве является местом сбора граждан, желающих перемен в России. Каждый вечер туда приходят несколько десятков человек — общаются, обмениваются контактами. С какой целью они собираются и чего добиваются — читайте по ссылке.	2015-02-12 15:00:09	0	61	6	photo,link
134283	Минкомсвязи осудило блокировки интернет-ресурсов по политическим мотивам. Поразительное лицемерие. Как блог Навального и «Грани» блокировать – так это пожалуйста. А как хвост прищемили в Крыму, так сразу – «недопустимо блокировать по политическим мотивам».	2015-02-12 13:35:08	2	276	56	photo,link
134252	В этот #Навальный_четверг пригласите своих друзей из Москвы, Санкт-Петербурга, Калининграда и Екатеринбурга на большой антикризисный марш «Весна» 1 марта. Расскажите им про социально-экономические требования: <br>— сокращение раздутых военно-полицейских расходов (треть федерального бюджета) в два раза и направление освободившихся средств на развитие человеческого капитала - финансирование здравоохранения и образования.<br>— отмена бесполезных продуктовых «контрсанкций», ставших причиной роста цен на продукты.<br>— перераспределить средства в пользу регионов и местного самоуправления для финансирования социальной и коммунальной инфраструктуры.<br>— прекращение вливание сотен миллиардов в госкомпании (Роснефть, ВЭБ, ВТБ, Газпромбанк и другие).<br>— отмена решений по конфискации пенсионных накоплений граждан.<br>Мы призываем всех выйти на Антикризисный Марш под государственным флагом России. #весна_близко	2015-02-12 11:39:08	15	81	20	photo,link
134249	В ближайшее время Алексей Полихович, который был осуждён на 3,5 года по #болотное_дело не сможет выйти на свободу по УДО. Отец осуждённого сообщает, что суд отказал в ходатайстве. Первоначально ему в вину вменялось лишь препятствие сотрудникам правопорядка в задержании участника демонстрации. Однако вскоре к обвинениям добавилась ч.1 ст.318 УК (насилие в отношении представителей власти). Он был арестован в июле 2012 года, а срок заканчивается в январе 2016.	2015-02-12 11:30:09	17	38	9	photo,link
134226	Телеканал #Дождь открыл для бесплатного просмотра первую серию  совместного с #ФБК проекта про Олимпиаду в Сочи. Смотрим!	2015-02-12 09:30:10	12	91	27	photo,link
134183	Прошло заседание экспертной группы по инициативе #двадцать Несмотря на то, что во время заседания звучало множество «аргументов» против криминализации незаконного обогащения, некоторые как они себя называют «специалисты» считают, что Конвенция против коррупции ратифицирована в полном объеме. Старая сказка. Мы предполагали, что они найдут из этого один повод и откажут во внесении проекта в Думу. Однако сегодня проявилась характерная черта российского парламентаризма – на заседание пришли всего 14 человек из созванных 34. Отсутствие половины экспертов является поводом для переноса слушаний. Как всегда – грязные уловки, чтобы избежать ответственности.	2015-02-11 22:30:00	38	96	20	photo,link
134152	Цены растут, доллар стоит слишком много — власть не справляется. Не жди, пока будет поздно. Приходи на Антикризисный марш 1 марта. #весна_близко	2015-02-11 20:53:40	33	101	20	link
134144	«Роснефть» проиграла суд в Амстердаме по иску Yukos International. Суд Амстердама признал, что «Роснефть» обязана возместить убытки Yukos International, которая принадлежит бывшим акционерам ЮКОСа. Размер убытков в решении не указывается, он будет рассматриваться отдельно. Изначально компания Yukos International требовала взыскать с «Роснефти» и с ответчиков в счет возмещения понесенных убытков $333 млн, плюс набежавшие на эту сумму проценты с февраля 2011 года.	2015-02-11 20:01:13	13	64	15	photo,link
134107	В КПРФ в этом году решили, помимо традиционных 1 мая и 7 ноября, обвести кружочком в своем календаре дату #1марта. Депутат Госдумы Валерий Рашкин сообщил о том, что от имени партии в адрес Собянина направлено уведомление о намерении провести марш в один день с нашим маршем #Весна. Маршрут – другой, лозунги – отличные от наших, мотивы такого решения – остаются туманными. Посмотрим, что из всего этого выйдет.	2015-02-11 17:53:17	26	53	12	photo,link
134099		2015-02-11 15:15:29	5	76	22	photo,link
134096	Счётная палата РФ провела любопытное «контрольное мероприятие», результаты которого попали в руки #ФБК. Оказалось, частная компания ООО «Аэроэкспресс» за 2,5 года получила от государства 1,5 млрд рублей компенсаций, на которые не имела права по закону! Затем эти деньги налогоплательщиков превратились в прибыль компании и с неё были выплачены дивиденды акционерам. Об этом и многом другом нам рассказывает в своём блоге Алексей #Навальный	2015-02-11 10:30:12	0	201	70	video,link
134082	За последний год очень часто президента Российской Федерации сравнивали с другим известным правителем середины XX века. При этом, многие говорили о беспочвенности подобных сравнений, тем более, что, в целом, у них очень мало общих качеств. Свежий #Кашин сравнивает Владимира Путина с президентом другого славянского государства. А также объясняет, почему, если сегодня США и Европа выиграют у Путина, то без их вмешательства в развитие российского государства, уже завтра может проиграть Запад.	2015-02-11 01:30:01	13	31	5	photo,link
134069	#Фонд_борьбы_с_коррупцией много писал о «раздутости» прошедшей Олимпиады. В честь годовщины этого, не побоюсь слова, сакрального события для страны, мы решили вернуться к этой теме, напомнив, какой ценой нам обошелся этот триумф. Триумф не только спортивный, но и триумф коррупционный. Следите за нашим общим проектом с телеканалом #Дождь. Это — наша очередная ласточка. Символично, ведь в Сочи «Ласточки» уже не ходят.	2015-02-10 19:55:25	4	78	23	photo,link
133996	В день рассмотрения комиссией Открытого правительства нашей инициативы #двадцать газета Ведомости публикует расследование обладателей счетов в швейцарском подразделении банка HSBC. Конечно, там всплыли фамилии многих государственных деятелей всех уровней. И у каждого многомиллионные счета. Любопытно, что эти счета открывались во время ухода с должностей перед уходом в собственный бизнес. Такие вот выпускные пособия за многолетнею службу стране. Или кому они служат?	2015-02-10 18:00:35	65	55	14	photo,link
133981	Можно сказать, что заседание экспертной комиссии «Открытого правительства» по вопросу рассмотрения нашей инициативы против коррупции прошло в атмосфере соревнования кто из экспертов скажет более гениальную фразу. Так, замминистра #МВД Игорь Зубов сказал, что «все цветные революции во всех странах начинались под лозунгом борьбы с коррупцией». Глава СПЧ Михаил Федотов возразил своему коллеге и назвал попыткой вернуть 1937 год намерение ввести ответственность за незаконное обогащение. Вот так вот некоторые чиновники борятся за свои коррупционные права. #двадцать	2015-02-10 16:30:28	8	109	33	photo,link
133974	История о том, как #РЖД при полном содействии Департамента имущества г.Москвы начали сносить собственность членов гаражного кооператива. Некоторым обещана (но еще не выплачена) компенсация за их боксы, в отношении некоторых даже этого не сделано, а их имущество уже уничтожается. Жители добиваются возбуждения уголовного дела. Привлекут ли кого-то? Делаем ставки, господа. #ляскин	2015-02-10 15:30:00	4	61	18	photo,link
133957	В Москве с начала декабря закрылось около 900 ресторанов, это примерно 8% рынка столичного общепита. Одной из основных причин закрытий выступает снижение покупательной способности населения.	2015-02-10 14:30:01	17	91	31	photo,link
133944	После того, как #Фонд_борьбы_с_коррупцией совместно с телеканалом #Дождь провели собственное расследование и разобрались в методике формирования тарифа на пригородные ж/д-перевозки, любые оправдания главы #РЖД выглядят чрезвычайно лицемерными и лживыми. Но когда это останавливало Владимира Якунина? Он просто продолжил врать:	2015-02-10 12:30:07	14	114	34	photo,link
133925	Самым возмутительным во всей сложившейся общественно-политической ситуации является то, что власть имущие безо всякого стеснения, в интервью СМИ, с экранов телевизоров врут своим гражданам. Врут так, как никогда, пожалуй, не врали: самозабвенно, без запинки и при этом ничуть не краснея. По ссылке — подробный разбор интервью, которое дал Максим #Ликсутов #РБК на тему плоскостных парковок. Многое сказанное им опровергается, даже не прибегая к глубокому копанию в фактах.	2015-02-10 10:30:08	3	92	23	photo,link
133916	#Диссернет выявил масштабные заимствования в кандидатской диссертации руководителя Департамента внешнеэкономических и международных связей города Москвы Черёмина Сергея Евгеньевича. Другими словами, он жулик. Если Вы считаете, что пойманный на жульничестве чиновник должен покинуть государственную службу — расскажите об этом друзьям.	2015-02-09 20:30:04	0	107	30	photo,link
133914	Мы привыкли, что слово президента имеет практически чудотворную силу в нашей стране. Электрички начинают заново ходить, рожь — колоситься, заводы — перевыполнять план. Может быть, и в отношении обнародования зарплаты топ-менеджеров корпораций произойдет нечто подобное, безо всякой мути. Впрочем, опыт и интуиция подсказывают, что не произойдет ничего.	2015-02-09 18:30:09	0	80	12	photo,link
29587	Привет, команда! Вот расписание кубов на сегодня! Присоединяйтесь, ждем вас!<br>Регистрируйся для агитации на кубах: cube.navalny.ru<br>Стань заявителем куба: https://podio.com/webforms/4779360/373947<br><br>13:00-22:00 Площадь Революции: у памятника Карлу Марксу<br>14:00-19:30 Платформа Матвеевская: Матвеевская ул., 1к5<br>15:00-21:00 Щелковская: ул Уральская 19<br>16:00-21:00 Планерная: у южного выхода из метро    <br>16:00-21:00 Марьина роща: Шереметьевская, 8 (у Сатирикона)<br>16:00-21:00 Кунцевская: Рублевское шоссе, 25 м. от выхода из метро<br>16:00-21:00 Пушкинская: Тверской бульвар 1, у памятника Тимирязеву<br>16:00-20:00 Достоевская: Суворовская площадь, 2<br>16:00-21:00 Третьяковская: у выхода из метро<br>16:00-21:00 Семеновская: Семеновская площадь 1<br>17:00-21:00 Каширская: Каширское шоссе, между домом 27 и владением 25Б стр. 4 напротив выхода из метро<br>17:00-21:00 Войковская: Площадь Ганецкого, 1а (у трамвайного круга)<br>17:00-21:00 Академическая: Площадь Хо Ши Мина<br>17:00-21:00 Профсоюзная: Профсоюзная 21а<br>17:00-20:00 Митино: у выхода из метро Митино, угол тц "Ладья"<br>17:00-21:00 Люблино: ул. Совхозная, д. 12<br>17:00-21:00 Зеленоград: привокзальная площадь<br>17:00-21:00 Сокольники: Сокольническая площадь<br>17:00-21:00 Крылатское: Осенний бульвар 12к1<br>17:00-21:00 Алтуфьево: Алтуфьевское шоссе д. 86 к. 1, ТК "Ареал"<br>17:00-22:00 Юго-Западная: проспект Вернадского, 109<br>17:00-21:00 Серпуховская: пересечение ул Павла Андреева и Большой Серпуховской<br>17:30-21:00 Преображенская площадь    : Большая Черкизовская, д.3к1<br>17:30-21:00 Молодежная    Ярцевская улица, д.25 (у выхода из метро)<br>18:00-21:00 Динамо: Ленинградский проспект, 36<br>18:00-23:00 Беляево: ул. Профсоюзная, 104<br>18:00-21:00 Сокол: у ТЦ "Метромаркет"<br>18:00-21:00 Автозаводская: ул. Автозаводская д. 9/1 у памятника Ополченцам Пролетарского района<br><br>Также сообщаем, что на всех кубах можно взять наклейку для авто. <br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-09 13:16:46	70	84	6	photo
29185	Отчет Ситуационного центра штаба<br><br>Кубы:<br><br>а) Инциденты:<br> на Сходненской пришли несколько нашистов, поорали около часа и ушли. На вопрос "вы не устали?", ответили "нам заплатили, не устанем"   б) Статистика: — раздали 28873 листовок и газет — в среднем на кубе раздали 1154 листовок и газет — на всех кубах в сумме было 134 волонтеров — в среднем на кубе было 5,58 волонтеров   <br>в) "Проблемных" кубов не было.   Теперь рядом с нами начали ставиться собянинцы. Заявитель с Щелковской говорит, что они постояли 3 часа, потом пришла полная дама, вручила двум студентам по 1000 руб. и они начали сворачиваться   <br><br>Автокубы:   <br>1) Дмитровская <br>2) Курская <br>3) Смоленская  <br>Колебание раздачи стикеров колеблется от 20 до 70 на куб.  <br><br>Баннеры:  <br>— всего выдано 455 <br>— за сегодня выдано 36 <br>— срезано около 46   <br>Теперь управы действуют иначе, они не посылают альпинистов, а посылают своих сотрудников вместе с участковым (или одного участкового) с бумагой 99 года, в которой написано что-то про санитарные нормы, но в основном жители свои баннеры отстаивают, ссылаясь на ФЗ и Конституцию.   <br><br>Встречи с избирателями:   <br>1) 410 человек<br>2) 300 человек<br>3) 692 человек<br><br>Лекция:   Было 55 человек.<br><br>[club55284725|Команда Навального. Измени Россию. Начни с Москвы.]	2013-08-08 23:05:04	111	151	26	photo
29090		2013-08-08 22:05:37	181	396	108	photo
29063	Друзья!<br>Мы уже 2 раза делали большое социологическое исследование. <br>280 волонтером помогли нам опрашивать Москву.<br><br>Приходите на социологический уикенд и делайте честную социлогию вместе с нами.<br><br>После небольшого тренинга в штабе наши волонтеры превратятся в волонтеров-социологов и сделают несколько интервью с прохожими на улицах, в парках и скверах Москвы.<br><br>Инструктаж займет у вас 30 минут, а выполнение задания "в поле" 3-4 часа.<br><br>Работа "в полях" будет происходить 10, 11 и 12 августа. <br>Регистрируйтесь на инструктаж здесь!<br><br>https://podio.com/webforms/5070789/396804<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-08 21:33:23	65	103	23	photo,link
29010	Привет, команда! Вот расписание кубов на завтра! Присоединяйтесь, ждем вас!<br>Регистрируйся для агитации на кубах: cube.navalny.ru<br>Стань заявителем куба: https://podio.com/webforms/4779360/373947<br><br>10:30-13:00 Новогиреево: Зеленый проспект, 81<br>13:00-22:00 Площадь Революции: У памятника Карлу Марксу<br>14:00-19:30 Платформа Матвеевская: Матвеевская ул., 1к5<br>15:00-21:00 Щелковская: ул Уральская 19<br>16:00-20:00 Достоевская: Суворовская площадь, 2<br>16:00-21:00 Третьяковская    <br>16:00-21:00 Семеновская: Семеновская площадь 1<br>16:00-21:00 Планерная    <br>16:00-21:00 Марьина роща: Шереметьевская, 8 (у Сатирикона)<br>16:00-21:00 Пушкинская: Тверской бульвар 1, у памятника Тимирязеву<br>16:00-21:00 Кунцевская: Рублевское шоссе, 25 м. от выхода из метро Кунцевская<br>17:00-21:00 Сокольники: Сокольническая площадь<br>17:00-21:00 Алтуфьево: Алтуфьевское шоссе д. 86 к. 1, ТК "Ареал"<br>17:00-22:00 Юго-Западная    проспект Вернадского, 109<br>17:00-21:00 Серпуховская: пересечение ул Павла Андреева и Большой Серпуховской<br>17:00-21:00 Войковская: площадь Ганецкого, 1а (у трамвайного круга)<br>17:00-21:00 Калужская: Профсоюзная 21а<br>17:00-21:00 Каширская: Каширское шоссе, между домом 27 и владением 25Б стр. 4 напротив выхода из метро Каширская<br>17:00-21:00 Зеленоград: привокзальная площадь<br>17:00-21:00 Академическая: Площадь Хо Ши Мина<br>17:00-20:00 Митино: У выхода из метро Митино, угол тц "Ладья"<br>17:00-21:00 Крылатское: Осенний бульвар 12к1<br>17:00-21:00 Люблино: ул. Совхозная, д. 12<br>17:30-21:00 Преображенская площадь    Большая Черкизовская, д.3к1<br>17:30-21:00 Молодежная: Ярцевская улица, д.25 (у выхода из метро)<br>18:00-23:00 Беляево: ул. Миклухо-Маклая д.30<br>18:00-21:00 Сокол: у ТЦ "Метромаркет"<br>18:00-21:00 Автозаводская:    ул. Автозаводская д. 9/1 у памятника Ополченцам Пролетарского района<br>18:00-21:00 Динамо: Ленинградский проспект, 36<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-08 19:54:20	50	116	17	photo,link
28928	Ищем волонтеров для автоагитации.<br><br>Среди нас есть очень много активных волонтёров, которые выходят в кубы достаточно часто. Если ты именно такой, то это предложение для тебя. В связи с запуском автокубов, на которых автомобили наших сторонников обклеиваются наклейками, нам очень нужны помощники, который могли бы организовать такой куб и выходить с ним и волонтёрами на обклейку машин. Это очень интересный и новый вид активности, вы будете общаться со сторонниками и помогать им в наклейке стикеров на их авто. По всем автокубическим вопросам звоните тел. 8 (495) 215-54-31!<br><br>[club55284725|Команда Навального. Никогда не сдавайся и ты увидишь как сдаются другие!]	2013-08-08 16:29:16	40	92	11	photo
28872	Команда! Вот наши автокубы на сегодня, приезжайте, обклеивайте свои машины и помогайте обклеивать чужие:<br><br>Дмитровская  19:00 - 22:00 У автобусной остановки "м. Дмитровская"<br><br>Смоленская (Филевская линия)  18:00 - 21:00 У выхода из метро.<br><br>Курская  17:00 - 21:00 Земляной вал 53с1, на вершине горы.<br><br>Это супер важное дело! Не откладывайте! Приезжайте сегодня!!!<br><br>[club55284725|Команда Навального. Покажем им как нас много!]	2013-08-08 15:15:33	47	111	8	photo
28823	Привет, команда! Вот расписание кубов на сегодня! Присоединяйтесь, ждем вас!<br>Регистрируйся для агитации на кубах: cube.navalny.ru<br>Стань заявителем куба: https://podio.com/webforms/4779360/373947<br><br>09:00-21:00 Щелковская: ул Уральская 19<br>13:00-18:00 Площадь Революции: У памятника Карлу Марксу<br>15:00-21:00 Спортивная: у выхода из метро, д.10стр.2, улица Доватора<br>16:00-20:00 Первомайская: ул Магнитогорская 2<br>16:00-20:00 Маяковская: Патриаршие пруды, памятник Крылову<br>16:00-21:00 Планерная: у южного выхода из метро<br>16:30-20:00 Баррикадная: Грузинская площадь<br>17:00-21:00 Сходненская: Химкинский бульвар, д.23<br>17:00-21:00 Сухаревская: Малая Сухаревская площадь, д.12<br>17:00-21:00 Алтуфьево: Алтуфьевское шоссе д. 86 к. 1, ТК "Ареал"<br>17:00-21:00 Октябрьское поле: ул Маршала Бирюзова 12<br>17:00-21:00 Речной вокзал:    Петрозаводская, 24Б<br>17:00-20:00 Проспект Вернадского: площадка перед д.14, проспект Вернадского (кинотеатр "Звездный")<br>17:00-20:30 Пушкинская: у памятника Тимирязеву<br>17:30-19:00 Красносельская: пересечение улиц Верхняя Красносельская и Краснопрудная (у выхода из метро)<br>17:30-21:00 Молодежная: Ельнинская улица, д.23 (у выхода из метро)<br>18:00-21:00 Шаболовская: Шаболовская, 32<br>18:00-21:00 Коломенская: пр-т Андропова, д 21<br>19:00-21:00 Измайловская: Измайловский проспект 61 стр 2<br>19:00-22:00 Аннино: Варшавское шоссе д.143А (рядом с переходом, рядом Мак)<br><br>[club55284725|Команда Навального. Приезжайте! Вы нам нужны!]	2013-08-08 13:14:04	63	69	8	photo,link
